"ID","Fecha creación","Tipo vertimiento","Medio receptor","Caudal","Permanentes","Transitorias","Cuenca","Macro cuenca","Cota","Pretratamiento","Tratamiento primario","Tratamiento secundario","Manejo efluente"
"127640.0","07/07/2025","Agua residual doméstica","Al suelo","0.0091","3","5","Q. LA IGUANA","Río Porce","2175.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"127859.0","24/07/2025","Agua residual doméstica","Al suelo","0.0042","2","1","Q. LA IGUANA","Río Porce","2558.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"116818.0","16/01/2023","Agua residual doméstica","Al suelo","0.0085","4","2","Q. La Sopetrana","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","531.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"113335.0","11/05/2022","Agua residual doméstica","Al suelo","0.01","4","4","Q. La Herrera","Río San Juan","1939.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"125628.0","19/11/2024","Agua residual doméstica","Al suelo","0.0135","8","0","Q. Naranjos","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","1571.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"104879.0","18/12/2020","Agua residual doméstica","Al suelo","0.0034","2","0","Q. SANTA ELENA","Río Porce","2562.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"108455.0","16/06/2021","Agua residual doméstica","Al suelo","0.0082","2","6","Q. Guaracu","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1170.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"107881.0","07/05/2021","Agua residual doméstica","Al suelo","0.0109","4","5","Q. La Cueva","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1200.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"127749.0","16/07/2025","Agua residual doméstica","Al suelo","0.0052","3","0","R. Guarquina","Río San Bartolo y otros directos al Magdalena Medio","1269.0","No registra","No registra","Tanque septico","Pozo de absorción o infiltración"
"111308.0","26/11/2021","Agua residual doméstica","Al suelo","0.0084","4","2","Q. La Sinifaná","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1484.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"119430.0","26/07/2023","Agua residual doméstica","Al suelo","0.0058","3","1","R. San Andres","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1681.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"115219.0","05/09/2022","Agua residual doméstica","Al suelo","0.0066","2","4","Q. LA IGUANA","Río Porce","2122.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"124497.0","05/08/2024","Agua residual doméstica","Al suelo","0.0085","4","2","Q. La Chorquina","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","522.3","No registra","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"127753.0","16/07/2025","Agua residual doméstica","Al suelo","0.0087","5","0","R. Guarquina","Río San Bartolo y otros directos al Magdalena Medio","1280.0","No registra","No registra","Tanque septico","Pozo de absorción o infiltración"
"118895.0","15/06/2023","Agua residual doméstica","Al suelo","0.005","3","0","Q. La Sucia","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","2627.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"120049.0","01/09/2023","Agua residual doméstica","Al suelo","0.0067","4","0","Q. Pontesuela","Río Porce","2420.0","No registra","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"115670.0","11/10/2022","Agua residual doméstica","Al suelo","0.0103","6","0","Q. EL CHUSCAL","Río Porce","1591.0","No registra","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"116005.0","15/11/2022","Agua residual doméstica","Al suelo","0.0091","4","3","Directos R. Cauca (mi) entre Q. Sinifanáy R. San Juan","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1795.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"108755.0","08/07/2021","Agua residual doméstica","Al suelo","0.0069","4","0","Q. Palmichala","Río Nare","1661.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"124487.0","05/08/2024","Agua residual doméstica","Al suelo","0.0085","4","2","Q. La Chorquina","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","580.4","No registra","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"126658.0","25/02/2025","Agua residual doméstica","Al suelo","0.0065","2","4","R. Grande Tramo 4","Río Porce","2316.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"119690.0","10/08/2023","Agua residual doméstica","Al suelo","0.0119","7","0","Q. La Sinifaná","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1348.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"120497.0","27/09/2023","Agua residual doméstica","Al suelo","0.0085","5","0","Q. La Clara","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1638.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"105919.0","11/02/2021","Agua residual doméstica","Al suelo","0.0075","4","1","Q. La Arabia","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1535.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"119533.0","02/08/2023","Agua residual doméstica","Al suelo","0.0066","3","2","Q. San Fernando","Río Porce","2556.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"112545.0","23/02/2022","Agua residual doméstica","Al suelo","0.0101","6","0","Q. La Llana","Río Frío y Otros Directos al Cauca","1858.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"126552.0","17/02/2025","Agua residual doméstica","Al suelo","0.0052","3","0","Q. Honda, Q Pena y otros directos al Cauca (mi)","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1040.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"107539.0","23/04/2021","Agua residual doméstica","Al suelo","0.0069","4","0","R. San Bartolomé","Río San Bartolo y otros directos al Magdalena Medio","1039.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"112156.0","11/01/2022","Agua residual doméstica","Al suelo","0.0058","2","3","Q. PIEDRAS BLANCAS","Río Porce","2319.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"118123.0","28/04/2023","Agua residual doméstica","Al suelo","0.0085","4","2","Q. Nuarque","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1713.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"120606.0","03/10/2023","Agua residual doméstica","Al suelo","0.0101","6","0","Directos R. Buey (mi) entre Q. Sabaletas y R. Arma","Río Arma","1529.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"125122.0","24/09/2024","Agua residual doméstica","Al suelo","0.009","3","5","Directos R. Cauca (md) entre Q. Sabaleta y Q. Arquia","Río Frío y Otros Directos al Cauca","1532.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"104457.0","30/11/2020","Agua residual doméstica","Al suelo","0.0069","4","0","Q. FULGENCIO (Q. ENCENILLO)","Río Porce","1410.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"117951.0","25/04/2023","Agua residual doméstica","Al suelo","0.0066","2","4","Q. PIEDRAS BLANCAS","Río Porce","2527.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"127654.0","08/07/2025","Agua residual doméstica","Al suelo","0.0121","7","0","Q. El Hatillo","Río San Bartolo y otros directos al Magdalena Medio","1280.0","No registra","No registra","Tanque septico","Pozo de absorción o infiltración"
"107581.0","26/04/2021","Agua residual doméstica","Al suelo","0.0093","4","3","Q. Mulato","Río San Bartolo y otros directos al Magdalena Medio","1450.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"122202.0","22/12/2023","Agua residual doméstica","Al suelo","0.006","3","1","R. Tonusco","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","2155.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"116243.0","25/11/2022","Agua residual doméstica","Al suelo","0.01","4","4","DIRECTOS  R.  ABURRA (INTERCUENCA 4)","Río Porce","1871.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"107167.0","26/03/2021","Agua residual doméstica","Al suelo","0.0104","6","0","Q. La Sopetrana","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1114.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"114907.0","19/08/2022","Agua residual doméstica","Al suelo","0.0123","5","5","Q. Don Matías","Río Porce","2200.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"115834.0","27/10/2022","Agua residual doméstica","Al suelo","0.0065","2","4","R. Poblanco","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","728.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"109231.0","12/08/2021","Agua residual doméstica","Al suelo","0.0025","1","1","DIRECTOS RI. ABURRA  (INTERCUENCA 2)","Río Porce","1502.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"114650.0","07/08/2022","Agua residual doméstica","Al suelo","0.0124","4","7","Q. DOÑA MARIA","Río Porce","1924.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"109177.0","09/08/2021","Agua residual doméstica","Al suelo","0.0052","3","0","Q. EL CHUSCAL","Río Porce","1900.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"106290.0","26/02/2021","Agua residual doméstica","Al suelo","0.0025","1","1","Q. SANTA ELENA","Río Porce","2609.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"105973.0","15/02/2021","Agua residual doméstica","Al suelo","0.0087","5","0","Directos al R. Cauca (md) entre Q. Tesorera y Q. La Clara","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","1762.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"107548.0","23/04/2021","Agua residual doméstica","Al suelo","0.0035","2","0","R. Guarquina","Río San Bartolo y otros directos al Magdalena Medio","1006.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"112961.0","29/03/2022","Agua residual doméstica","Al suelo","0.0069","4","0","Q. La Sopetrana","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1435.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"118233.0","05/05/2023","Agua residual doméstica","Al suelo","0.0066","3","2","R. Conde","Río Frío y Otros Directos al Cauca","1119.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"119540.0","02/08/2023","Agua residual doméstica","Al suelo","0.0083","3","4","DIRECTOS RI. ABURRA  (INTERCUENCA 2)","Río Porce","1405.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"106727.0","12/03/2021","Agua residual doméstica","Al suelo","0.0153","8","2","Q. LA IGUANA","Río Porce","2200.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"109819.0","07/09/2021","Agua residual doméstica","Al suelo","0.0069","4","0","DIRECTOS R. ABURRA (INTERCUENCA 3)","Río Porce","1953.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"107701.0","28/04/2021","Agua residual doméstica","Al suelo","0.0087","5","0","Q. Guardasol","Río San Bartolo y otros directos al Magdalena Medio","902.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"121897.0","04/12/2023","Agua residual doméstica","Al suelo","0.0084","5","0","R. Porce","Río Porce","1820.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"111897.0","25/12/2021","Agua residual doméstica","Al suelo","0.0086","5","0","Q. EL SALADO","Río Porce","2337.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"107162.0","26/03/2021","Agua residual doméstica","Al suelo","0.0121","7","0","Q. La Sopetrana","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1604.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"126465.0","05/02/2025","Agua residual doméstica","Al suelo","0.0066","2","4","DIRECTOS RI. ABURRA  (INTERCUENCA 2)","Río Porce","1384.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"110797.0","29/10/2021","Agua residual doméstica","Al suelo","0.0075","3","3","Q. LA IGUANA","Río Porce","2019.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"122103.0","20/12/2023","Agua residual doméstica","Al suelo","0.0068","3","2","Q. Manuela","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","1800.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"120441.0","25/09/2023","Agua residual doméstica","Al suelo","0.007","4","0","Q. Valdivia","Directos al Cauca entre Pto Valdivia y Río Nechí (md)","724.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
